"client_id","sex","Montant","Fréquence","Récence","Prix_Categ0","Prix_Categ1","Prix_Categ2","Age","TrancheAge"
"c_6708","m",168.83,5,21,67.66,101.16999999999999,0,22,"[17,31]"
"c_6709","m",848.5300000000002,39,0,190.48000000000002,658.0500000000002,0,51,"(46,54]"
"c_671","f",432.01000000000005,18,4,105.10999999999999,326.90000000000003,0,50,"(46,54]"
"c_6710","m",45.830000000000005,4,74,45.830000000000005,0,0,46,"(41,46]"
"c_6711","f",344.05,10,102,103.87999999999998,150.63,89.54,64,"(54,92]"
"c_6712","m",164.41000000000003,3,6,0,164.41000000000003,0,60,"(54,92]"
"c_6713","f",287.1000000000001,10,30,92.95,140.16,53.99,58,"(54,92]"
"c_6715","m",226.22000000000003,6,12,50.49,96.69,79.04,24,"[17,31]"
"c_6716","f",925.8000000000002,20,3,589.3700000000001,336.43000000000006,0,33,"(31,37]"
"c_6717","m",589.9200000000001,27,9,173.25,416.6700000000001,0,54,"(46,54]"
"c_6718","f",173.66,6,105,129.21,44.45,0,42,"(41,46]"
"c_6719","m",462.12,5,48,30.659999999999997,23.99,407.47,26,"[17,31]"
"c_672","m",291.42,7,141,149.38000000000002,142.04,0,30,"[17,31]"
"c_6720","m",664.3800000000001,18,5,263.90000000000003,283.58000000000004,116.89999999999999,57,"(54,92]"
"c_6721","f",618.6100000000001,27,16,63.709999999999994,554.9000000000001,0,56,"(54,92]"
"c_6722","m",576.13,5,66,72.36,97.58999999999999,406.18,28,"[17,31]"
"c_6723","f",448.1500000000001,14,0,306.22,141.93,0,39,"(37,41]"
"c_6724","f",166.54,3,0,0,41.98,124.56,26,"[17,31]"
"c_6725","m",82.66999999999999,3,125,45.69,36.98,0,50,"(46,54]"
"c_6726","f",1774.0800000000006,53,0,1078.8200000000002,695.2600000000001,0,47,"(46,54]"
"c_6727","f",382.4,9,6,0,184.78000000000003,197.62,19,"[17,31]"
"c_6728","f",101.76999999999998,6,45,34.14,67.63,0,64,"(54,92]"
"c_6729","f",412.1500000000001,5,181,135.64,226.52000000000004,49.99,24,"[17,31]"
"c_673","m",528.9300000000001,10,0,0,129.97,398.96,22,"[17,31]"
"c_6730","f",1240.3500000000004,44,1,848.1400000000003,392.21000000000004,0,36,"(31,37]"
"c_6731","f",1016.19,14,15,20.880000000000003,148.14000000000001,847.17,20,"[17,31]"
"c_6732","f",402.24,22,26,89.18,313.06000000000006,0,54,"(46,54]"
"c_6733","f",851.59,12,39,92.83999999999999,199.05,559.7,18,"[17,31]"
"c_6734","m",576.6800000000001,8,128,4.03,104.14,468.51,17,"[17,31]"
"c_6735","m",13.59,1,0,13.59,0,0,17,"[17,31]"
"c_6736","m",730.5400000000001,9,45,32.99,53.17,644.38,28,"[17,31]"
"c_6737","m",326.63,3,51,37.96,98.67999999999999,189.99,22,"[17,31]"
"c_6738","m",112.61,4,75,112.61,0,0,42,"(41,46]"
"c_6739","m",351.9800000000001,18,19,101.89,250.09000000000006,0,52,"(46,54]"
"c_674","m",19.009999999999998,2,48,19.009999999999998,0,0,61,"(54,92]"
"c_6740","f",474.9500000000001,24,14,199.45,275.5,0,54,"(46,54]"
"c_6741","f",626.6500000000001,24,2,374.19,252.45999999999995,0,49,"(46,54]"
"c_6742","f",148.37,6,8,84.38,63.989999999999995,0,36,"(31,37]"
"c_6743","m",490.91,7,106,0,36.43,454.48,29,"[17,31]"
"c_6744","m",723.9700000000001,21,54,422.79000000000013,301.18000000000006,0,34,"(31,37]"
"c_6745","f",198.22,6,32,82.08999999999999,116.13,0,54,"(46,54]"
"c_6746","f",351.78000000000003,8,1,110.97000000000001,240.81000000000003,0,50,"(46,54]"
"c_6747","f",94.55999999999999,4,36,28.83,65.72999999999999,0,58,"(54,92]"
"c_6748","m",165.53,5,2,85.57,79.96,0,38,"(37,41]"
"c_6749","f",804.4000000000001,10,2,62.81,53.989999999999995,687.6,18,"[17,31]"
"c_675","f",258.03999999999996,5,16,104.22999999999999,23.99,129.82,21,"[17,31]"
"c_6750","f",595.5300000000002,20,55,442.92000000000013,152.60999999999999,0,47,"(46,54]"
"c_6751","m",342.72999999999996,7,0,0,51.77,290.96,25,"[17,31]"
"c_6752","m",387.74,11,41,250.90000000000006,136.84,0,34,"(31,37]"
"c_6753","f",715.7,21,8,487.4500000000001,228.24999999999997,0,30,"[17,31]"
"c_6754","f",320.84000000000003,15,80,133.24999999999997,187.59000000000003,0,53,"(46,54]"
"c_6755","m",584.0500000000001,17,37,312.0900000000001,92.95,179.01,44,"(41,46]"
"c_6756","f",444.34000000000003,5,64,38.27,121.47,284.59999999999997,29,"[17,31]"
"c_6757","f",283.71999999999997,5,46,0,39.98,243.73999999999998,23,"[17,31]"
"c_6758","f",149.03,6,37,14.120000000000001,134.91,0,89,"(54,92]"
"c_6759","m",134.11,5,42,67.05000000000001,67.06,0,44,"(41,46]"
"c_676","m",88.33999999999999,4,16,13.37,74.97,0,50,"(46,54]"
"c_6760","m",310.1400000000001,8,11,123.2,186.94,0,50,"(46,54]"
"c_6761","f",1027.9299999999998,11,5,78.5,106.93999999999998,842.49,24,"[17,31]"
"c_6762","f",394.42000000000013,13,28,271.76000000000005,122.66,0,45,"(41,46]"
"c_6763","f",161.75,3,25,0,34.77,126.97999999999999,18,"[17,31]"
"c_6764","f",471.8,4,0,13.379999999999999,38.45,419.97,22,"[17,31]"
"c_6765","f",291.23,10,11,25.42,137.82,127.99,63,"(54,92]"
"c_6766","f",486.07000000000005,7,32,30.28,185.77999999999997,270.01,17,"[17,31]"
"c_6767","f",515.7300000000001,14,8,238.8900000000001,276.84000000000003,0,35,"(31,37]"
"c_6768","f",205.49000000000004,5,20,44.43,107.07,53.99,26,"[17,31]"
"c_6769","m",412.0300000000001,14,28,316.22,95.80999999999999,0,42,"(41,46]"
"c_677","f",314.89,9,34,128.17999999999998,128.72,57.99,48,"(46,54]"
"c_6770","m",909.1500000000001,33,0,252.99000000000007,656.1600000000001,0,61,"(54,92]"
"c_6771","f",141.56,4,72,119.53999999999999,22.02,0,40,"(37,41]"
"c_6772","f",411.31,19,7,84.71,326.6,0,54,"(46,54]"
"c_6773","f",1079.53,40,0,239.46000000000004,840.07,0,62,"(54,92]"
"c_6774","f",290.95000000000005,11,36,197.71000000000004,93.24000000000001,0,42,"(41,46]"
"c_6775","m",1752.2399999999998,56,2,1086.5700000000004,665.67,0,38,"(37,41]"
"c_6776","f",177.63000000000002,12,35,80.07,97.56,0,71,"(54,92]"
"c_6777","m",80.21000000000001,5,42,32.72,47.489999999999995,0,63,"(54,92]"
"c_6778","m",99.1,8,111,71.3,27.799999999999997,0,63,"(54,92]"
"c_6779","m",120.47,4,51,27.979999999999997,33.349999999999994,59.14,26,"[17,31]"
"c_678","m",215.48,9,23,78.89,136.59,0,57,"(54,92]"
"c_6780","m",418.76000000000005,26,20,133.7,285.06,0,50,"(46,54]"
"c_6781","m",820.3800000000001,39,9,269.58000000000004,550.8000000000001,0,55,"(54,92]"
"c_6782","f",1077.2,17,3,46.5,209.79000000000002,820.91,20,"[17,31]"
"c_6783","m",589.6200000000002,20,26,374.8800000000001,214.74,0,45,"(41,46]"
"c_6784","f",418.03999999999996,13,6,243.41,43.39,131.24,30,"[17,31]"
"c_6785","f",596.6600000000001,26,3,182.03,414.63000000000005,0,59,"(54,92]"
"c_6786","m",638.2900000000001,8,8,58.980000000000004,137.13,442.18000000000006,17,"[17,31]"
"c_6787","m",163.56999999999996,3,41,87.09,19.44,57.04,52,"(46,54]"
"c_6788","m",75.93,5,0,33.510000000000005,42.42,0,78,"(54,92]"
"c_6789","f",348.24,7,2,106.06999999999998,115.46000000000001,126.71,26,"[17,31]"
"c_679","f",195.66,10,5,176.67,18.99,0,35,"(31,37]"
"c_6790","f",471.5300000000001,13,23,270.7,200.83,0,41,"(37,41]"
"c_6791","f",79.06,1,260,79.06,0,0,21,"[17,31]"
"c_6792","f",651.8100000000001,26,10,458.8500000000002,192.96000000000004,0,30,"[17,31]"
"c_6793","f",141.82999999999998,7,28,72.21,69.62,0,73,"(54,92]"
"c_6794","f",395.9100000000001,11,11,149.92000000000002,245.99,0,36,"(31,37]"
"c_6795","f",573.6500000000001,26,5,279.67,293.98,0,56,"(54,92]"
"c_6796","m",183.85000000000002,6,10,105.1,78.75,0,36,"(31,37]"
"c_6797","f",256.5,12,21,86.66,169.84,0,61,"(54,92]"
"c_6798","m",1214.84,38,1,731.1600000000003,483.68000000000006,0,37,"(31,37]"
"c_6799","f",626.3700000000001,21,2,194.75000000000003,381.63000000000005,49.99,73,"(54,92]"
"c_68","f",122.97,6,50,86.2,36.769999999999996,0,62,"(54,92]"
"c_680","f",55.870000000000005,5,13,36.88,18.99,0,67,"(54,92]"
"c_6800","f",451.72,14,14,290.03000000000003,161.69,0,42,"(41,46]"
"c_6801","f",1197.7,39,3,806.2100000000004,391.49000000000007,0,33,"(31,37]"
"c_6802","m",866.7800000000003,23,16,477.49,389.2900000000001,0,38,"(37,41]"
"c_6803","f",228.36000000000004,6,54,111.47,116.89,0,33,"(31,37]"
"c_6804","m",389.39000000000004,15,30,357.69000000000005,31.7,0,31,"[17,31]"
"c_6805","f",224.41000000000005,4,195,45.8,69.62,108.99,53,"(46,54]"
"c_6806","m",621.5400000000002,21,5,380.2200000000001,241.32000000000002,0,42,"(41,46]"
"c_6807","f",399.2600000000001,22,13,161.04000000000002,238.22000000000003,0,67,"(54,92]"
"c_6808","f",581.3,24,3,49.150000000000006,469.32000000000005,62.83,54,"(46,54]"
"c_6809","m",227.14000000000004,8,4,154.64000000000001,72.5,0,35,"(31,37]"
"c_681","m",564.8,18,0,360.02,204.78000000000003,0,33,"(31,37]"
"c_6810","f",754.44,23,1,195.86000000000004,558.5799999999999,0,51,"(46,54]"
"c_6811","m",319.76000000000005,7,12,203.14000000000004,62.629999999999995,53.99,34,"(31,37]"
"c_6812","f",402.67,7,99,18.99,120.66999999999999,263.01,21,"[17,31]"
"c_6813","f",1238.9,46,4,959.7200000000006,279.18,0,42,"(41,46]"
"c_6814","m",447.94000000000005,8,12,0,39.98,407.96000000000004,28,"[17,31]"
"c_6815","f",517.31,5,78,77.10999999999999,45.98,394.22,27,"[17,31]"
"c_6816","m",204.76000000000002,4,12,0,45.64,159.12,21,"[17,31]"
"c_6817","f",289.88,3,75,20.12,15.99,253.77,17,"[17,31]"
"c_6818","m",271.45,4,77,0,18.99,252.46,24,"[17,31]"
"c_6819","m",958.9300000000005,31,17,613.6200000000002,345.31000000000006,0,41,"(37,41]"
"c_682","f",2048.1500000000005,74,3,1398.8700000000008,649.2800000000001,0,47,"(46,54]"
"c_6820","m",336.37,11,63,167.38000000000002,168.99,0,43,"(41,46]"
"c_6821","m",193.94,7,26,95.06,98.88,0,80,"(54,92]"
"c_6822","f",501.94000000000005,13,1,49.68,452.2600000000001,0,50,"(46,54]"
"c_6823","m",562.7700000000001,25,11,157.35000000000002,405.41999999999996,0,63,"(54,92]"
"c_6824","m",532.3200000000002,29,2,119.38999999999997,412.93000000000006,0,53,"(46,54]"
"c_6825","m",308.84999999999997,8,25,36,223.24,49.61,53,"(46,54]"
"c_6826","f",1175.71,34,5,775.3800000000002,400.3300000000001,0,40,"(37,41]"
"c_6827","f",1328.7500000000002,45,0,980.0000000000001,348.7500000000001,0,44,"(41,46]"
"c_6828","f",524.52,6,12,0,41.23,483.28999999999996,24,"[17,31]"
"c_6829","m",215.84,6,90,145.67,70.16999999999999,0,39,"(37,41]"
"c_683","f",102.47999999999999,3,147,0,102.47999999999999,0,63,"(54,92]"
"c_6830","m",140.55999999999997,7,99,51.72,88.84,0,68,"(54,92]"
"c_6831","m",43.97,2,110,20.98,22.99,0,35,"(31,37]"
"c_6832","f",1026.38,13,7,0,134.57999999999998,891.8000000000001,25,"[17,31]"
"c_6833","f",640.2500000000002,32,9,201.69000000000005,438.5600000000001,0,74,"(54,92]"
"c_6834","f",711.1100000000001,34,1,164.47,546.64,0,66,"(54,92]"
"c_6835","m",125.75999999999998,9,43,41.3,84.46,0,67,"(54,92]"
"c_6836","m",321.9800000000001,12,6,148.67,173.31,0,56,"(54,92]"
"c_6837","f",57.99,1,148,0,0,57.99,26,"[17,31]"
"c_6838","m",107.19,4,24,0,107.19,0,59,"(54,92]"
"c_6839","f",942.3000000000002,47,0,274.1600000000001,668.1400000000001,0,57,"(54,92]"
"c_684","f",343.67,17,12,99.50999999999998,244.16000000000003,0,54,"(46,54]"
"c_6840","m",545.5500000000001,25,10,220.77,324.7800000000001,0,73,"(54,92]"
"c_6841","f",327.97,4,50,88.97999999999999,16.99,222,17,"[17,31]"
"c_6842","f",142.10000000000002,5,76,89.17,52.93,0,61,"(54,92]"
"c_6843","f",656.51,9,35,22.98,116.96999999999998,516.56,17,"[17,31]"
"c_6844","m",356.33000000000004,6,43,22.57,17.48,316.28000000000003,24,"[17,31]"
"c_6845","m",241,2,73,0,0,241,19,"[17,31]"
"c_6846","m",465.55,13,48,303.69000000000005,161.86,0,47,"(46,54]"
"c_6847","f",1160.1100000000001,40,3,731.0100000000002,429.1000000000001,0,43,"(41,46]"
"c_6848","f",96.23999999999998,3,90,73.25,22.99,0,31,"[17,31]"
"c_6849","m",487.5100000000001,20,11,337.71000000000004,149.79999999999998,0,43,"(41,46]"
"c_685","m",405.9800000000001,7,18,109.20999999999998,80.96,215.81,22,"[17,31]"
"c_6850","f",900.98,33,4,587.7000000000002,313.28000000000003,0,34,"(31,37]"
"c_6851","m",811.0200000000001,28,7,528.44,282.58,0,35,"(31,37]"
"c_6852","m",487.89000000000004,7,4,0,53.05,434.84000000000003,22,"[17,31]"
"c_6853","f",237.34000000000003,2,18,0,24.67,212.67000000000002,17,"[17,31]"
"c_6854","m",854.4300000000002,29,36,244.02000000000007,425.39000000000004,185.02,58,"(54,92]"
"c_6855","m",1290.9200000000005,38,8,786.4300000000003,504.49000000000007,0,33,"(31,37]"
"c_6856","m",114.56999999999998,4,59,73.98999999999998,40.58,0,31,"[17,31]"
"c_6857","m",230.62999999999997,5,33,71.98,158.64999999999998,0,52,"(46,54]"
"c_6858","f",270.21000000000004,15,32,100.2,170.01,0,50,"(46,54]"
"c_6859","f",166.72999999999996,8,19,52.76,113.97,0,70,"(54,92]"
"c_686","m",224.91,2,127,0,0,224.91,21,"[17,31]"
"c_6860","m",896.3600000000001,48,1,265.99000000000007,630.3700000000001,0,70,"(54,92]"
"c_6861","m",88.03999999999999,5,14,48.39,39.65,0,55,"(54,92]"
"c_6862","f",13.59,1,0,13.59,0,0,19,"[17,31]"
"c_6863","f",221.99000000000004,9,45,101.22999999999999,120.75999999999999,0,63,"(54,92]"
"c_6864","f",368.6800000000001,11,4,87.20999999999998,281.47,0,80,"(54,92]"
"c_6865","f",413.91000000000014,10,5,269.61000000000007,144.29999999999998,0,44,"(41,46]"
"c_6866","m",190.67000000000002,4,105,23.42,62.269999999999996,104.98,28,"[17,31]"
"c_6867","m",357.2700000000001,5,40,95.23999999999998,97.96,164.07,18,"[17,31]"
"c_6868","m",575.2200000000001,13,18,311.4800000000001,263.74,0,38,"(37,41]"
"c_6869","f",443.46000000000004,12,7,138,210.16000000000003,95.30000000000001,53,"(46,54]"
"c_687","f",134.15,4,48,85.11999999999999,49.03,0,53,"(46,54]"
"c_6870","m",287.34999999999997,2,12,32.32,24.99,230.04,29,"[17,31]"
"c_6871","m",191.89,6,31,68.19,123.69999999999999,0,52,"(46,54]"
"c_6872","m",1645.470000000001,60,0,1041.1500000000003,604.3200000000002,0,43,"(41,46]"
"c_6873","m",1057.0100000000004,31,9,569.5900000000001,487.42,0,39,"(37,41]"
"c_6874","f",474.56,14,95,320.36,154.2,0,33,"(31,37]"
"c_6875","m",276.93000000000006,13,11,72.61,204.32,0,58,"(54,92]"
"c_6876","f",1111.5399999999997,14,44,0,151.45,960.09,26,"[17,31]"
"c_6877","m",60.66,3,6,18.98,41.68,0,71,"(54,92]"
"c_6878","m",818.3900000000001,33,10,303.73,455.52000000000004,59.14,71,"(54,92]"
"c_6879","f",62.83,1,67,0,0,62.83,24,"[17,31]"
"c_688","m",626.1100000000001,11,1,25.75,136.46999999999997,463.89000000000004,27,"[17,31]"
"c_6880","m",364.27000000000004,7,24,122.66999999999999,132.61,108.99,30,"[17,31]"
"c_6881","m",854.64,36,0,454.06000000000006,400.5800000000001,0,41,"(37,41]"
"c_6882","f",766.0900000000003,21,2,213.76999999999998,468.81000000000006,83.51,57,"(54,92]"
"c_6883","m",364.5500000000001,11,16,112.39999999999998,183.15999999999997,68.99,61,"(54,92]"
"c_6884","m",91.56,2,238,0,21.57,69.99,27,"[17,31]"
"c_6885","m",270.82000000000005,15,5,74.97,195.85000000000002,0,64,"(54,92]"
"c_6886","f",304.43000000000006,18,23,112.46,191.97,0,54,"(46,54]"
"c_6887","f",728.74,8,18,47.34,177.15,504.25,17,"[17,31]"
"c_6888","m",317.05000000000007,10,17,220.09000000000003,96.96,0,41,"(37,41]"
"c_6889","f",47.63,3,3,9.99,37.64,0,53,"(46,54]"
"c_689","f",223.19000000000003,6,17,177.74,45.449999999999996,0,37,"(31,37]"
"c_6890","f",431.1700000000001,20,19,84.71,346.46,0,62,"(54,92]"
"c_6891","m",402.19,8,5,33.949999999999996,63.39,304.84999999999997,27,"[17,31]"
"c_6892","m",959.4100000000001,10,46,0,113.63,845.78,20,"[17,31]"
"c_6893","f",293.2800000000001,15,16,187.50000000000006,105.77999999999999,0,38,"(37,41]"
"c_6894","f",838.6800000000003,30,7,627.2000000000002,211.48,0,33,"(31,37]"
"c_6895","f",1357.9299999999998,47,5,916.5500000000001,441.38000000000017,0,32,"(31,37]"
"c_6896","f",208.34,2,179,0,0,208.34,29,"[17,31]"
"c_6897","f",409.76000000000005,17,9,106.10999999999999,303.65000000000003,0,62,"(54,92]"
"c_6898","f",865.0200000000002,27,3,613.9400000000003,251.08000000000004,0,38,"(37,41]"
"c_6899","f",847.6000000000001,17,2,511.6100000000001,177.82000000000002,158.17,48,"(46,54]"
"c_69","m",32.5,1,11,0,32.5,0,53,"(46,54]"
"c_690","f",460.64000000000004,20,12,158.83,301.81000000000006,0,58,"(54,92]"
"c_6900","m",162.36000000000004,5,5,71.74000000000001,90.61999999999999,0,33,"(31,37]"
"c_6901","f",279.58000000000004,9,21,178.56000000000003,101.01999999999998,0,35,"(31,37]"
"c_6902","m",186.1,8,6,28.46,157.64,0,66,"(54,92]"
"c_6903","f",172.14,7,18,156.14999999999998,15.99,0,34,"(31,37]"
"c_6904","f",345.72,11,17,222.23000000000005,123.49000000000001,0,44,"(41,46]"
"c_6905","f",164.11,6,10,122.28999999999999,41.81999999999999,0,42,"(41,46]"
"c_6906","m",1297.9700000000005,47,6,948.36,349.6100000000001,0,35,"(31,37]"
"c_6907","m",1485.6699999999996,51,6,979.1700000000004,506.5000000000001,0,44,"(41,46]"
"c_6908","f",597.8600000000001,29,0,121.40999999999998,476.4500000000001,0,55,"(54,92]"
"c_6909","m",247.19000000000005,10,42,198.42000000000002,48.769999999999996,0,40,"(37,41]"
"c_691","f",503.9600000000001,25,27,174.52999999999997,329.43,0,73,"(54,92]"
"c_6910","f",507.12999999999994,5,23,12.59,69.35,425.19,17,"[17,31]"
"c_6911","f",222.77,5,49,18.99,80.58,123.19999999999999,26,"[17,31]"
"c_6912","f",404.82000000000005,12,50,117.73999999999998,287.08000000000004,0,72,"(54,92]"
"c_6913","m",482.23000000000013,8,15,42.38,96.65,343.2,18,"[17,31]"
"c_6914","f",110.27999999999997,4,47,63.300000000000004,46.98,0,46,"(41,46]"
"c_6915","m",530.4000000000001,6,2,13.34,194.36999999999998,322.69,23,"[17,31]"
"c_6916","m",232.87,3,60,32.35,63.96,136.56,26,"[17,31]"
"c_6917","f",505.5500000000001,19,14,412.1800000000001,93.36999999999999,0,37,"(31,37]"
"c_6918","f",342.9000000000001,11,10,251.58000000000004,91.32,0,39,"(37,41]"
"c_6919","f",988.6500000000001,15,6,10.690000000000001,62.03,915.9300000000001,29,"[17,31]"
"c_692","m",534.96,8,26,97.48,64.44,373.04,17,"[17,31]"
"c_6920","f",1159.12,30,2,831.8500000000001,327.2700000000001,0,31,"[17,31]"
"c_6921","m",279.98,10,6,116.50999999999998,163.47,0,47,"(46,54]"
"c_6922","m",738.5999999999999,37,4,207.82,530.7800000000001,0,65,"(54,92]"
"c_6923","f",1225.8300000000004,39,0,799.0700000000003,426.7600000000001,0,39,"(37,41]"
"c_6924","f",886.3200000000003,35,1,545.7400000000001,340.58000000000004,0,36,"(31,37]"
"c_6925","f",98.69,3,89,10.35,22.59,65.75,29,"[17,31]"
"c_6926","m",311.9000000000001,11,38,182.55,129.35,0,33,"(31,37]"
"c_6927","f",574.0900000000003,30,7,212.35,361.74,0,55,"(54,92]"
"c_6928","m",283.70000000000005,8,2,159.68,124.02000000000001,0,45,"(41,46]"
"c_6929","f",826.7600000000001,28,9,504.5000000000001,322.26,0,34,"(31,37]"
"c_693","m",80.96,4,23,26.979999999999997,53.98,0,50,"(46,54]"
"c_6930","m",13.59,1,0,13.59,0,0,17,"[17,31]"
"c_6931","f",246.88000000000002,11,24,40.02,206.86,0,75,"(54,92]"
"c_6932","m",221.99,10,1,71.2,150.79,0,58,"(54,92]"
"c_6933","m",786.25,12,4,0,107.71,678.54,28,"[17,31]"
"c_6934","f",482.8300000000001,17,1,355.2500000000001,127.57999999999998,0,44,"(41,46]"
"c_6935","m",574.6600000000002,14,56,255.78000000000006,172.89000000000001,145.99,43,"(41,46]"
"c_6936","m",1407.8899999999999,47,3,1008.0900000000003,399.8,0,44,"(41,46]"
"c_6937","m",161.22000000000003,7,42,90.16,71.06,0,51,"(46,54]"
"c_6938","f",161.92000000000002,6,28,99.63,62.29,0,33,"(31,37]"
"c_6939","f",302.15999999999997,5,10,6.99,69.08,226.09000000000003,18,"[17,31]"
"c_694","m",81.78999999999999,2,202,0,40.48,41.31,26,"[17,31]"
"c_6940","m",334.18000000000006,14,2,97.69999999999999,236.48000000000005,0,76,"(54,92]"
"c_6941","m",774.9200000000001,11,30,0,68.53,706.39,21,"[17,31]"
"c_6942","f",163.60999999999999,6,35,96.48,67.13,0,47,"(46,54]"
"c_6943","f",490.22,24,4,98.32999999999998,391.89000000000004,0,65,"(54,92]"
"c_6944","f",605.4399999999999,27,38,138.61999999999998,466.82,0,88,"(54,92]"
"c_6945","m",666.8700000000001,25,18,207.84000000000003,459.0300000000001,0,51,"(46,54]"
"c_6946","f",327.84000000000003,12,5,70.1,257.74,0,80,"(54,92]"
"c_6947","m",319.81,4,26,18.53,0,301.28000000000003,19,"[17,31]"
"c_6948","m",397.73999999999995,6,46,22.57,13.59,361.58,18,"[17,31]"
"c_6949","m",57.86000000000001,6,100,16.69,41.17,0,54,"(46,54]"
"c_695","f",1373.9800000000002,44,7,995.5700000000003,378.41,0,44,"(41,46]"
"c_6950","f",1509.65,48,15,952.1800000000005,557.47,0,32,"(31,37]"
"c_6951","m",647.5400000000002,24,1,457.49000000000007,135.06,54.99,34,"(31,37]"
"c_6952","f",870.3400000000003,25,1,536.3600000000002,333.98,0,44,"(41,46]"
"c_6953","m",250.03,9,4,67.75,182.28000000000003,0,62,"(54,92]"
"c_6954","f",266.21,11,62,135.06,131.15,0,31,"[17,31]"
"c_6955","f",166.22,7,37,29.46,136.76,0,63,"(54,92]"
"c_6956","m",827.2400000000002,30,4,359.95,398.30000000000007,68.99,56,"(54,92]"
"c_6957","f",663.8200000000002,22,1,149.68,451.3100000000001,62.83,68,"(54,92]"
"c_6958","f",501.3700000000001,26,0,133.35,368.0200000000001,0,53,"(46,54]"
"c_6959","f",378.5,12,1,227.21000000000004,151.29,0,42,"(41,46]"
"c_696","f",473.90000000000003,5,59,0,88.82999999999998,385.07000000000005,17,"[17,31]"
"c_6960","f",299.43000000000006,9,100,217.08000000000004,82.35,0,35,"(31,37]"
"c_6961","m",891.6600000000001,17,19,30.510000000000005,220.61,640.54,25,"[17,31]"
"c_6962","m",279.04,7,4,138.45000000000002,140.58999999999997,0,33,"(31,37]"
"c_6963","m",555.8700000000001,7,13,256.03000000000003,257.36,42.48,48,"(46,54]"
"c_6964","m",293.0300000000001,11,32,208.35000000000002,84.67999999999999,0,47,"(46,54]"
"c_6965","f",89.46,4,69,82.86999999999999,6.59,0,41,"(37,41]"
"c_6966","f",268.11999999999995,7,16,190.17,77.94999999999999,0,41,"(37,41]"
"c_6967","m",279.28000000000003,9,2,48.88,230.4,0,73,"(54,92]"
"c_6968","f",414.01000000000005,19,5,104.83999999999997,309.1700000000001,0,74,"(54,92]"
"c_6969","m",1641.6300000000006,58,8,1054.1100000000004,519.95,67.57,38,"(37,41]"
"c_697","f",436.4700000000001,26,2,176.11,260.36,0,61,"(54,92]"
"c_6970","f",619.09,12,7,135.57,184.49,299.03,59,"(54,92]"
"c_6971","m",968.31,12,6,11.99,110.90999999999998,845.4100000000001,29,"[17,31]"
"c_6972","f",1276.21,14,0,48.970000000000006,167,1060.24,17,"[17,31]"
"c_6973","m",223.59,7,139,89.72999999999999,133.85999999999999,0,58,"(54,92]"
"c_6974","f",157.85,3,12,28.560000000000002,13.99,115.3,26,"[17,31]"
"c_6975","f",334.41,5,38,51.18,140.96,142.27,27,"[17,31]"
"c_6976","m",818.11,11,4,0,129.69,688.4200000000001,17,"[17,31]"
"c_6977","f",1430.1000000000001,13,29,55.220000000000006,35.45,1339.43,17,"[17,31]"
"c_6978","m",718.4600000000002,8,9,109.12999999999998,239.31,370.02,25,"[17,31]"
"c_6979","f",688.4300000000002,20,6,382.9800000000002,237.88000000000002,67.57,33,"(31,37]"
"c_698","m",937.96,38,27,656.5500000000001,281.41,0,38,"(37,41]"
"c_6980","f",260.56,10,4,70.65,189.91000000000003,0,54,"(46,54]"
"c_6981","f",916.3800000000002,23,2,535.8300000000002,380.55,0,47,"(46,54]"
"c_6982","m",811.1400000000001,10,6,33.33,93.89,683.9200000000001,22,"[17,31]"
"c_6983","m",1642.4800000000002,58,14,1220.6300000000006,421.8500000000001,0,32,"(31,37]"
"c_6984","f",496.58000000000004,15,16,347.5200000000001,149.06,0,48,"(46,54]"
"c_6985","f",961.3800000000006,32,7,652.0100000000003,309.37,0,32,"(31,37]"
"c_6986","m",494.88,8,7,0,92.62,402.26,17,"[17,31]"
"c_6987","m",296.9100000000001,11,23,195.8,101.11,0,37,"(31,37]"
"c_6988","f",322.92,12,47,69.67,253.25000000000003,0,56,"(54,92]"
"c_6989","m",656.2900000000002,14,26,327.66999999999996,328.62000000000006,0,42,"(41,46]"
"c_699","f",1829.9000000000003,55,3,1054.1700000000003,684.74,90.99,35,"(31,37]"
"c_6990","f",1440.1899999999998,45,1,878.8400000000004,561.35,0,35,"(31,37]"
"c_6991","f",1504.7900000000006,54,2,1013.9500000000007,490.8400000000001,0,43,"(41,46]"
"c_6992","m",214.39000000000004,8,18,23.43,190.96,0,54,"(46,54]"
"c_6993","f",102.88,2,231,0,0,102.88,26,"[17,31]"
"c_6994","m",719.8700000000003,30,22,210.04999999999998,509.8200000000001,0,53,"(46,54]"
"c_6995","f",477.3200000000001,25,0,166.09000000000003,311.23,0,61,"(54,92]"
"c_6996","f",801.1800000000003,37,4,176.23,624.9500000000002,0,53,"(46,54]"
"c_6997","m",349.59,10,27,166.12000000000003,183.47000000000003,0,44,"(41,46]"
"c_6998","f",724.03,21,5,516.6300000000002,207.39999999999998,0,35,"(31,37]"
"c_6999","f",1118.8500000000001,29,5,574.3700000000002,352.49000000000007,191.99,40,"(37,41]"
"c_7","f",347.82,11,6,80.60999999999999,206.84,60.37,54,"(46,54]"
"c_70","m",353.84000000000003,13,20,85.42999999999999,268.41,0,60,"(54,92]"
"c_700","f",551.0600000000001,17,4,119.36999999999998,273.7,157.99,65,"(54,92]"
