client_id,sex,Montant,Fréquence,Récence,Prix_Categ0,Prix_Categ1,Prix_Categ2,Age
c_6770,m,909.15,33,0,252.99,656.16,0.0,61
c_6771,f,141.56,4,72,119.54,22.02,0.0,40
c_6772,f,411.31,19,7,84.71,326.6,0.0,54
c_6773,f,1079.53,40,0,239.46,840.07,0.0,62
c_6774,f,290.95,11,36,197.71,93.24,0.0,42
c_6775,m,1752.24,56,2,1086.57,665.67,0.0,38
c_6776,f,177.63,12,35,80.07,97.56,0.0,71
c_6777,m,80.21,5,42,32.72,47.49,0.0,63
c_6778,m,99.1,8,111,71.3,27.8,0.0,63
c_6779,m,120.47,4,51,27.98,33.35,59.14,26
c_678,m,215.48,9,23,78.89,136.59,0.0,57
c_6780,m,418.76,26,20,133.7,285.06,0.0,50
c_6781,m,820.38,39,9,269.58,550.8,0.0,55
c_6782,f,1077.2,17,3,46.5,209.79,820.91,20
c_6783,m,589.62,20,26,374.88,214.74,0.0,45
c_6784,f,418.04,13,6,243.41,43.39,131.24,30
c_6785,f,596.66,26,3,182.03,414.63,0.0,59
c_6786,m,638.29,8,8,58.98,137.13,442.18,17
c_6787,m,163.57,3,41,87.09,19.44,57.04,52
c_6788,m,75.93,5,0,33.51,42.42,0.0,78
c_6789,f,348.24,7,2,106.07,115.46,126.71,26
c_679,f,195.66,10,5,176.67,18.99,0.0,35
c_6790,f,471.53,13,23,270.7,200.83,0.0,41
c_6791,f,79.06,1,260,79.06,0.0,0.0,21
c_6792,f,651.81,26,10,458.85,192.96,0.0,30
c_6793,f,141.83,7,28,72.21,69.62,0.0,73
c_6794,f,395.91,11,11,149.92,245.99,0.0,36
c_6795,f,573.65,26,5,279.67,293.98,0.0,56
c_6796,m,183.85,6,10,105.1,78.75,0.0,36
c_6797,f,256.5,12,21,86.66,169.84,0.0,61
c_6798,m,1214.84,38,1,731.16,483.68,0.0,37
c_6799,f,626.37,21,2,194.75,381.63,49.99,73
c_68,f,122.97,6,50,86.2,36.77,0.0,62
c_680,f,55.87,5,13,36.88,18.99,0.0,67
c_6800,f,451.72,14,14,290.03,161.69,0.0,42
c_6801,f,1197.7,39,3,806.21,391.49,0.0,33
c_6802,m,866.78,23,16,477.49,389.29,0.0,38
c_6803,f,228.36,6,54,111.47,116.89,0.0,33
c_6804,m,389.39,15,30,357.69,31.7,0.0,31
c_6805,f,224.41,4,195,45.8,69.62,108.99,53
c_6806,m,621.54,21,5,380.22,241.32,0.0,42
c_6807,f,399.26,22,13,161.04,238.22,0.0,67
c_6808,f,581.3,24,3,49.15,469.32,62.83,54
c_6809,m,227.14,8,4,154.64,72.5,0.0,35
c_681,m,564.8,18,0,360.02,204.78,0.0,33
c_6810,f,754.44,23,1,195.86,558.58,0.0,51
c_6811,m,319.76,7,12,203.14,62.63,53.99,34
c_6812,f,402.67,7,99,18.99,120.67,263.01,21
c_6813,f,1238.9,46,4,959.72,279.18,0.0,42
c_6814,m,447.94,8,12,0.0,39.98,407.96,28
c_6815,f,517.31,5,78,77.11,45.98,394.22,27
c_6816,m,204.76,4,12,0.0,45.64,159.12,21
c_6817,f,289.88,3,75,20.12,15.99,253.77,17
c_6818,m,271.45,4,77,0.0,18.99,252.46,24
c_6819,m,958.93,31,17,613.62,345.31,0.0,41
c_682,f,2048.15,74,3,1398.87,649.28,0.0,47
c_6820,m,336.37,11,63,167.38,168.99,0.0,43
c_6821,m,193.94,7,26,95.06,98.88,0.0,80
c_6822,f,501.94,13,1,49.68,452.26,0.0,50
c_6823,m,562.77,25,11,157.35,405.42,0.0,63
c_6824,m,532.32,29,2,119.39,412.93,0.0,53
c_6825,m,308.85,8,25,36.0,223.24,49.61,53
c_6826,f,1175.71,34,5,775.38,400.33,0.0,40
c_6827,f,1328.75,45,0,980.0,348.75,0.0,44
c_6828,f,524.52,6,12,0.0,41.23,483.29,24
c_6829,m,215.84,6,90,145.67,70.17,0.0,39
c_683,f,102.48,3,147,0.0,102.48,0.0,63
c_6830,m,140.56,7,99,51.72,88.84,0.0,68
c_6831,m,43.97,2,110,20.98,22.99,0.0,35
c_6832,f,1026.38,13,7,0.0,134.58,891.8,25
c_6833,f,640.25,32,9,201.69,438.56,0.0,74
c_6834,f,711.11,34,1,164.47,546.64,0.0,66
c_6835,m,125.76,9,43,41.3,84.46,0.0,67
c_6836,m,321.98,12,6,148.67,173.31,0.0,56
c_6837,f,57.99,1,148,0.0,0.0,57.99,26
c_6838,m,107.19,4,24,0.0,107.19,0.0,59
c_6839,f,942.3,47,0,274.16,668.14,0.0,57
c_684,f,343.67,17,12,99.51,244.16,0.0,54
c_6840,m,545.55,25,10,220.77,324.78,0.0,73
c_6841,f,327.97,4,50,88.98,16.99,222.0,17
c_6842,f,142.1,5,76,89.17,52.93,0.0,61
c_6843,f,656.51,9,35,22.98,116.97,516.56,17
c_6844,m,356.33,6,43,22.57,17.48,316.28,24
c_6845,m,241.0,2,73,0.0,0.0,241.0,19
c_6846,m,465.55,13,48,303.69,161.86,0.0,47
c_6847,f,1160.11,40,3,731.01,429.1,0.0,43
c_6848,f,96.24,3,90,73.25,22.99,0.0,31
c_6849,m,487.51,20,11,337.71,149.8,0.0,43
c_685,m,405.98,7,18,109.21,80.96,215.81,22
c_6850,f,900.98,33,4,587.7,313.28,0.0,34
c_6851,m,811.02,28,7,528.44,282.58,0.0,35
c_6852,m,487.89,7,4,0.0,53.05,434.84,22
c_6853,f,237.34,2,18,0.0,24.67,212.67,17
c_6854,m,854.43,29,36,244.02,425.39,185.02,58
c_6855,m,1290.92,38,8,786.43,504.49,0.0,33
c_6856,m,114.57,4,59,73.99,40.58,0.0,31
c_6857,m,230.63,5,33,71.98,158.65,0.0,52
c_6858,f,270.21,15,32,100.2,170.01,0.0,50
c_6859,f,166.73,8,19,52.76,113.97,0.0,70
c_686,m,224.91,2,127,0.0,0.0,224.91,21
c_6860,m,896.36,48,1,265.99,630.37,0.0,70
c_6861,m,88.04,5,14,48.39,39.65,0.0,55
c_6862,f,13.59,1,0,13.59,0.0,0.0,19
c_6863,f,221.99,9,45,101.23,120.76,0.0,63
c_6864,f,368.68,11,4,87.21,281.47,0.0,80
c_6865,f,413.91,10,5,269.61,144.3,0.0,44
c_6866,m,190.67,4,105,23.42,62.27,104.98,28
c_6867,m,357.27,5,40,95.24,97.96,164.07,18
c_6868,m,575.22,13,18,311.48,263.74,0.0,38
c_6869,f,443.46,12,7,138.0,210.16,95.3,53
c_687,f,134.15,4,48,85.12,49.03,0.0,53
c_6870,m,287.35,2,12,32.32,24.99,230.04,29
c_6871,m,191.89,6,31,68.19,123.7,0.0,52
c_6872,m,1645.47,60,0,1041.15,604.32,0.0,43
c_6873,m,1057.01,31,9,569.59,487.42,0.0,39
c_6874,f,474.56,14,95,320.36,154.2,0.0,33
c_6875,m,276.93,13,11,72.61,204.32,0.0,58
c_6876,f,1111.54,14,44,0.0,151.45,960.09,26
c_6877,m,60.66,3,6,18.98,41.68,0.0,71
c_6878,m,818.39,33,10,303.73,455.52,59.14,71
c_6879,f,62.83,1,67,0.0,0.0,62.83,24
c_688,m,626.11,11,1,25.75,136.47,463.89,27
c_6880,m,364.27,7,24,122.67,132.61,108.99,30
c_6881,m,854.64,36,0,454.06,400.58,0.0,41
c_6882,f,766.09,21,2,213.77,468.81,83.51,57
c_6883,m,364.55,11,16,112.4,183.16,68.99,61
c_6884,m,91.56,2,238,0.0,21.57,69.99,27
c_6885,m,270.82,15,5,74.97,195.85,0.0,64
c_6886,f,304.43,18,23,112.46,191.97,0.0,54
c_6887,f,728.74,8,18,47.34,177.15,504.25,17
c_6888,m,317.05,10,17,220.09,96.96,0.0,41
c_6889,f,47.63,3,3,9.99,37.64,0.0,53
c_689,f,223.19,6,17,177.74,45.45,0.0,37
c_6890,f,431.17,20,19,84.71,346.46,0.0,62
c_6891,m,402.19,8,5,33.95,63.39,304.85,27
c_6892,m,959.41,10,46,0.0,113.63,845.78,20
c_6893,f,293.28,15,16,187.5,105.78,0.0,38
c_6894,f,838.68,30,7,627.2,211.48,0.0,33
c_6895,f,1357.93,47,5,916.55,441.38,0.0,32
c_6896,f,208.34,2,179,0.0,0.0,208.34,29
c_6897,f,409.76,17,9,106.11,303.65,0.0,62
c_6898,f,865.02,27,3,613.94,251.08,0.0,38
c_6899,f,847.6,17,2,511.61,177.82,158.17,48
c_69,m,32.5,1,11,0.0,32.5,0.0,53
c_690,f,460.64,20,12,158.83,301.81,0.0,58
c_6900,m,162.36,5,5,71.74,90.62,0.0,33
c_6901,f,279.58,9,21,178.56,101.02,0.0,35
c_6902,m,186.1,8,6,28.46,157.64,0.0,66
c_6903,f,172.14,7,18,156.15,15.99,0.0,34
c_6904,f,345.72,11,17,222.23,123.49,0.0,44
c_6905,f,164.11,6,10,122.29,41.82,0.0,42
c_6906,m,1297.97,47,6,948.36,349.61,0.0,35
c_6907,m,1485.67,51,6,979.17,506.5,0.0,44
c_6908,f,597.86,29,0,121.41,476.45,0.0,55
c_6909,m,247.19,10,42,198.42,48.77,0.0,40
c_691,f,503.96,25,27,174.53,329.43,0.0,73
c_6910,f,507.13,5,23,12.59,69.35,425.19,17
c_6911,f,222.77,5,49,18.99,80.58,123.2,26
c_6912,f,404.82,12,50,117.74,287.08,0.0,72
c_6913,m,482.23,8,15,42.38,96.65,343.2,18
c_6914,f,110.28,4,47,63.3,46.98,0.0,46
c_6915,m,530.4,6,2,13.34,194.37,322.69,23
c_6916,m,232.87,3,60,32.35,63.96,136.56,26
c_6917,f,505.55,19,14,412.18,93.37,0.0,37
c_6918,f,342.9,11,10,251.58,91.32,0.0,39
c_6919,f,988.65,15,6,10.69,62.03,915.93,29
c_692,m,534.96,8,26,97.48,64.44,373.04,17
c_6920,f,1159.12,30,2,831.85,327.27,0.0,31
c_6921,m,279.98,10,6,116.51,163.47,0.0,47
c_6922,m,738.6,37,4,207.82,530.78,0.0,65
c_6923,f,1225.83,39,0,799.07,426.76,0.0,39
c_6924,f,886.32,35,1,545.74,340.58,0.0,36
c_6925,f,98.69,3,89,10.35,22.59,65.75,29
c_6926,m,311.9,11,38,182.55,129.35,0.0,33
c_6927,f,574.09,30,7,212.35,361.74,0.0,55
c_6928,m,283.7,8,2,159.68,124.02,0.0,45
c_6929,f,826.76,28,9,504.5,322.26,0.0,34
c_693,m,80.96,4,23,26.98,53.98,0.0,50
c_6930,m,13.59,1,0,13.59,0.0,0.0,17
c_6931,f,246.88,11,24,40.02,206.86,0.0,75
c_6932,m,221.99,10,1,71.2,150.79,0.0,58
c_6933,m,786.25,12,4,0.0,107.71,678.54,28
c_6934,f,482.83,17,1,355.25,127.58,0.0,44
c_6935,m,574.66,14,56,255.78,172.89,145.99,43
c_6936,m,1407.89,47,3,1008.09,399.8,0.0,44
c_6937,m,161.22,7,42,90.16,71.06,0.0,51
c_6938,f,161.92,6,28,99.63,62.29,0.0,33
c_6939,f,302.16,5,10,6.99,69.08,226.09,18
c_694,m,81.79,2,202,0.0,40.48,41.31,26
c_6940,m,334.18,14,2,97.7,236.48,0.0,76
c_6941,m,774.92,11,30,0.0,68.53,706.39,21
c_6942,f,163.61,6,35,96.48,67.13,0.0,47
c_6943,f,490.22,24,4,98.33,391.89,0.0,65
c_6944,f,605.44,27,38,138.62,466.82,0.0,88
c_6945,m,666.87,25,18,207.84,459.03,0.0,51
c_6946,f,327.84,12,5,70.1,257.74,0.0,80
c_6947,m,319.81,4,26,18.53,0.0,301.28,19
c_6948,m,397.74,6,46,22.57,13.59,361.58,18
c_6949,m,57.86,6,100,16.69,41.17,0.0,54
c_695,f,1373.98,44,7,995.57,378.41,0.0,44
c_6950,f,1509.65,48,15,952.18,557.47,0.0,32
c_6951,m,647.54,24,1,457.49,135.06,54.99,34
c_6952,f,870.34,25,1,536.36,333.98,0.0,44
c_6953,m,250.03,9,4,67.75,182.28,0.0,62
c_6954,f,266.21,11,62,135.06,131.15,0.0,31
c_6955,f,166.22,7,37,29.46,136.76,0.0,63
c_6956,m,827.24,30,4,359.95,398.3,68.99,56
c_6957,f,663.82,22,1,149.68,451.31,62.83,68
c_6958,f,501.37,26,0,133.35,368.02,0.0,53
c_6959,f,378.5,12,1,227.21,151.29,0.0,42
c_696,f,473.9,5,59,0.0,88.83,385.07,17
c_6960,f,299.43,9,100,217.08,82.35,0.0,35
c_6961,m,891.66,17,19,30.51,220.61,640.54,25
c_6962,m,279.04,7,4,138.45,140.59,0.0,33
c_6963,m,555.87,7,13,256.03,257.36,42.48,48
c_6964,m,293.03,11,32,208.35,84.68,0.0,47
c_6965,f,89.46,4,69,82.87,6.59,0.0,41
c_6966,f,268.12,7,16,190.17,77.95,0.0,41
c_6967,m,279.28,9,2,48.88,230.4,0.0,73
c_6968,f,414.01,19,5,104.84,309.17,0.0,74
c_6969,m,1641.63,58,8,1054.11,519.95,67.57,38
c_697,f,436.47,26,2,176.11,260.36,0.0,61
c_6970,f,619.09,12,7,135.57,184.49,299.03,59
c_6971,m,968.31,12,6,11.99,110.91,845.41,29
c_6972,f,1276.21,14,0,48.97,167.0,1060.24,17
c_6973,m,223.59,7,139,89.73,133.86,0.0,58
c_6974,f,157.85,3,12,28.56,13.99,115.3,26
c_6975,f,334.41,5,38,51.18,140.96,142.27,27
c_6976,m,818.11,11,4,0.0,129.69,688.42,17
c_6977,f,1430.1,13,29,55.22,35.45,1339.43,17
c_6978,m,718.46,8,9,109.13,239.31,370.02,25
c_6979,f,688.43,20,6,382.98,237.88,67.57,33
c_698,m,937.96,38,27,656.55,281.41,0.0,38
c_6980,f,260.56,10,4,70.65,189.91,0.0,54
c_6981,f,916.38,23,2,535.83,380.55,0.0,47
c_6982,m,811.14,10,6,33.33,93.89,683.92,22
c_6983,m,1642.48,58,14,1220.63,421.85,0.0,32
c_6984,f,496.58,15,16,347.52,149.06,0.0,48
c_6985,f,961.38,32,7,652.01,309.37,0.0,32
c_6986,m,494.88,8,7,0.0,92.62,402.26,17
c_6987,m,296.91,11,23,195.8,101.11,0.0,37
c_6988,f,322.92,12,47,69.67,253.25,0.0,56
c_6989,m,656.29,14,26,327.67,328.62,0.0,42
c_699,f,1829.9,55,3,1054.17,684.74,90.99,35
c_6990,f,1440.19,45,1,878.84,561.35,0.0,35
c_6991,f,1504.79,54,2,1013.95,490.84,0.0,43
c_6992,m,214.39,8,18,23.43,190.96,0.0,54
c_6993,f,102.88,2,231,0.0,0.0,102.88,26
c_6994,m,719.87,30,22,210.05,509.82,0.0,53
c_6995,f,477.32,25,0,166.09,311.23,0.0,61
c_6996,f,801.18,37,4,176.23,624.95,0.0,53
c_6997,m,349.59,10,27,166.12,183.47,0.0,44
c_6998,f,724.03,21,5,516.63,207.4,0.0,35
c_6999,f,1118.85,29,5,574.37,352.49,191.99,40
c_7,f,347.82,11,6,80.61,206.84,60.37,54
c_70,m,353.84,13,20,85.43,268.41,0.0,60
c_700,f,551.06,17,4,119.37,273.7,157.99,65
c_7000,m,319.27,10,68,170.95,148.32,0.0,39
c_7001,f,104.23,4,63,16.95,87.28,0.0,75
c_7002,m,517.63,23,8,181.9,335.73,0.0,64
c_7003,f,1090.68,29,1,765.99,324.69,0.0,34
c_7004,m,123.55,6,52,69.84,53.71,0.0,37
c_7005,f,288.88,6,59,0.0,54.96,233.92,24
c_7006,f,486.7,21,23,167.66,319.04,0.0,65
c_7007,f,1028.68,44,6,227.92,742.77,57.99,51
c_7008,m,185.93,4,13,0.0,35.75,150.18,19
c_7009,m,797.8,25,16,487.03,310.77,0.0,37
c_701,m,195.91,8,16,127.12,68.79,0.0,62
c_7010,f,243.28,13,4,137.73,105.55,0.0,68
c_7011,f,448.9,8,31,59.31,200.78,188.81,25
c_7012,f,114.01,3,113,99.02,14.99,0.0,48
c_7013,f,1485.31,19,47,0.0,166.56,1318.75,17
c_7014,f,81.1,3,17,42.3,38.8,0.0,83
c_7015,m,190.35,6,55,93.63,96.72,0.0,47
c_7016,m,293.48,10,40,186.97,106.51,0.0,39
c_7017,f,1029.37,34,1,642.65,386.72,0.0,30
c_7018,f,323.01,8,16,0.0,85.91,237.1,23
c_7019,f,815.81,27,9,578.57,237.24,0.0,33
c_702,m,254.97,6,52,73.28,181.69,0.0,80
c_7020,f,419.04,8,3,48.98,140.57,229.49,25
c_7021,m,165.69,7,7,52.16,113.53,0.0,50
c_7022,m,214.79,7,28,155.03,59.76,0.0,45
c_7023,f,861.59,41,3,252.2,609.39,0.0,81
c_7024,m,41.71,3,142,16.72,24.99,0.0,72
c_7025,f,61.36,2,164,0.0,61.36,0.0,50
c_7026,m,513.29,12,4,287.91,225.38,0.0,48
c_7027,f,988.67,22,0,554.81,433.86,0.0,40
c_7028,f,107.02,3,181,66.66,40.36,0.0,82
c_7029,m,868.41,16,43,142.98,287.54,437.89,25
c_703,m,368.56,8,10,137.79,230.77,0.0,77
c_7030,f,413.88,16,17,132.41,281.47,0.0,52
c_7031,m,596.3,28,11,140.5,455.8,0.0,53
c_7032,f,328.99,17,7,28.32,300.67,0.0,57
c_7033,f,990.45,43,5,236.95,641.51,111.99,68
c_7034,f,321.46,3,106,82.56,169.91,68.99,19
c_7035,m,300.31,8,23,189.0,111.31,0.0,30
c_7036,f,632.72,5,13,0.0,82.54,550.18,17
c_7037,f,250.6,7,9,151.77,98.83,0.0,48
c_7038,m,469.8,16,3,329.87,139.93,0.0,31
c_7039,f,915.0,24,6,429.82,485.18,0.0,43
c_704,f,112.73,5,30,28.84,83.89,0.0,65
c_7040,m,263.2,3,128,0.0,85.35,177.85,29
c_7041,f,837.99,23,15,545.81,229.93,62.25,31
c_7042,f,381.53,8,17,65.25,97.48,218.8,24
c_7043,f,508.06,23,0,105.18,402.88,0.0,61
c_7044,f,732.14,26,26,222.52,459.63,49.99,80
c_7045,f,473.59,7,12,52.9,75.51,345.18,24
c_7046,m,35.43,1,125,16.44,18.99,0.0,25
c_7047,f,1385.93,44,1,997.54,388.39,0.0,39
c_7048,m,503.92,16,2,326.05,177.87,0.0,40
c_7049,f,817.31,30,3,508.08,309.23,0.0,34
c_705,m,35.14,1,199,8.15,26.99,0.0,57
c_7050,f,611.06,8,84,56.37,187.6,367.09,25
c_7051,f,808.92,14,2,3.23,92.61,713.08,26
c_7052,m,792.28,27,0,507.56,284.72,0.0,34
c_7054,m,96.8,6,59,67.69,29.11,0.0,45
c_7055,m,836.24,36,3,715.57,120.67,0.0,44
c_7056,m,380.54,11,21,241.76,69.79,68.99,37
c_7057,f,380.21,15,2,264.59,115.62,0.0,39
c_7058,m,796.51,11,100,67.08,21.99,707.44,23
c_7059,m,820.97,29,2,463.11,357.86,0.0,31
c_706,m,105.91,3,131,105.91,0.0,0.0,45
c_7060,m,215.2,8,30,81.25,133.95,0.0,60
c_7061,m,371.55,10,3,76.19,295.36,0.0,58
c_7062,m,365.4,15,31,187.33,178.07,0.0,41
c_7063,m,117.09,5,87,95.91,21.18,0.0,43
c_7064,m,51.11,2,87,51.11,0.0,0.0,43
c_7065,f,358.16,9,0,181.58,176.58,0.0,46
c_7066,m,40.97,2,205,8.99,31.98,0.0,35
c_7067,m,723.08,10,136,68.36,61.97,592.75,29
c_7068,f,573.87,13,2,134.16,390.1,49.61,54
c_7069,m,707.42,27,11,550.08,157.34,0.0,44
c_707,m,1457.71,46,0,965.8,491.91,0.0,35
c_7070,m,503.57,9,5,160.87,191.5,151.2,26
c_7071,f,1432.29,43,6,1018.12,414.17,0.0,41
c_7072,m,362.06,18,51,198.17,163.89,0.0,52
c_7073,m,109.88,5,10,57.83,52.05,0.0,54
c_7074,f,394.74,3,235,0.0,22.17,372.57,26
c_7075,m,835.46,25,0,529.73,305.73,0.0,33
c_7076,m,402.98,12,1,85.64,317.34,0.0,59
c_7077,m,157.67,6,0,89.09,68.58,0.0,34
c_7078,f,146.46,3,60,97.48,48.98,0.0,56
c_7079,f,40.82,1,7,16.99,23.83,0.0,52
c_708,f,174.22,8,9,103.13,71.09,0.0,44
c_7080,f,248.95,5,51,30.98,119.99,97.98,28
c_7081,m,895.87,39,8,236.44,590.44,68.99,83
c_7082,m,679.0,20,21,74.02,508.68,96.3,65
c_7083,f,745.13,36,14,266.48,478.65,0.0,50
c_7084,f,562.55,17,3,347.29,215.26,0.0,45
c_7085,f,289.86,11,1,184.66,105.2,0.0,41
c_7086,f,625.82,26,6,103.52,522.3,0.0,58
c_7087,f,197.96,6,49,56.15,141.81,0.0,63
c_7088,m,557.16,17,8,394.12,163.04,0.0,34
c_7089,m,63.99,1,163,0.0,0.0,63.99,19
c_709,m,354.47,9,13,130.69,223.78,0.0,41
c_7090,m,1306.14,40,7,962.04,344.1,0.0,34
c_7091,f,879.73,13,15,84.66,356.3,438.77,29
c_7092,f,1488.96,57,5,1144.7,344.26,0.0,36
c_7093,f,87.44,3,89,39.53,0.0,47.91,28
c_7094,m,194.57,11,26,118.93,75.64,0.0,69
c_7095,m,160.4,10,5,62.28,98.12,0.0,54
c_7096,f,914.5,44,1,216.53,630.4,67.57,54
c_7097,m,229.79,8,7,71.52,158.27,0.0,60
c_7098,f,735.86,21,2,530.3,205.56,0.0,45
c_7099,f,141.15,8,9,44.96,96.19,0.0,50
c_71,m,169.81,3,32,30.24,139.57,0.0,79
c_710,m,266.55,9,23,131.7,134.85,0.0,57
c_7100,f,125.86,2,24,0.0,26.61,99.25,29
c_7101,f,923.17,37,0,635.8,287.37,0.0,38
c_7102,m,1199.31,47,1,808.33,390.98,0.0,38
c_7103,m,334.72,19,17,154.44,180.28,0.0,53
c_7104,f,237.72,7,25,179.81,57.91,0.0,41
c_7105,m,158.93,4,49,63.61,95.32,0.0,63
c_7106,m,729.69,18,36,417.62,242.08,69.99,38
c_7107,f,449.01,6,121,35.25,99.95,313.81,17
c_7108,f,411.25,17,10,112.43,298.82,0.0,60
c_7109,m,873.52,37,6,213.08,660.44,0.0,55
c_711,m,506.55,16,49,339.26,167.29,0.0,46
c_7110,f,81.34,3,0,60.35,20.99,0.0,59
c_7111,m,785.36,27,25,179.11,556.64,49.61,53
c_7112,m,379.17,9,1,251.18,127.99,0.0,36
c_7113,f,305.18,13,6,68.37,236.81,0.0,55
c_7114,m,1195.3,45,0,907.57,287.73,0.0,48
c_7115,m,228.89,7,3,172.36,56.53,0.0,44
c_7116,m,272.67,6,33,93.38,179.29,0.0,65
c_7117,m,436.31,16,6,109.48,326.83,0.0,65
c_7118,m,621.8,23,17,163.67,458.13,0.0,61
c_7119,f,132.86,4,144,50.1,82.76,0.0,42
c_712,f,19.81,1,13,0.0,19.81,0.0,54
c_7120,m,396.46,8,28,173.5,154.97,67.99,48
c_7121,f,435.27,15,1,148.56,286.71,0.0,61
c_7122,f,505.84,18,18,340.31,165.53,0.0,43
c_7123,m,279.67,7,46,79.0,200.67,0.0,18
c_7124,f,90.8,6,103,90.8,0.0,0.0,33
c_7125,f,802.98,28,1,579.64,223.34,0.0,43
c_7126,f,378.43,6,58,0.0,53.27,325.16,28
c_7127,f,451.75,26,9,143.77,307.98,0.0,57
c_7128,m,98.69,3,88,74.7,23.99,0.0,53
c_7129,m,386.9,9,36,14.98,316.13,55.79,59
c_713,f,320.59,5,72,0.0,93.62,226.97,17
c_7130,m,570.44,14,12,107.28,335.81,127.35,82
c_7131,f,438.37,17,12,358.75,79.62,0.0,39
c_7132,f,150.22,5,28,121.81,28.41,0.0,40
c_7133,m,268.53,13,46,206.46,62.07,0.0,42
c_7134,f,540.47,17,3,370.87,169.6,0.0,40
c_7135,m,969.47,12,3,42.87,165.27,761.33,25
c_7136,f,232.12,7,8,75.98,156.14,0.0,63
c_7137,f,638.24,18,4,379.11,259.13,0.0,41
c_7138,m,739.2,24,14,408.04,331.16,0.0,38
c_7139,f,109.4,5,32,29.35,80.05,0.0,66
c_714,f,646.37,22,15,448.62,197.75,0.0,41
c_7140,m,277.94,10,16,207.13,70.81,0.0,40
c_7141,f,476.02,9,34,72.92,207.13,195.97,25
c_7142,f,330.68,13,65,71.11,259.57,0.0,52
c_7143,m,729.5,21,17,422.43,307.07,0.0,33
c_7144,f,1124.61,37,14,816.23,308.38,0.0,37
c_7145,f,341.24,5,138,111.06,54.19,175.99,19
c_7146,m,432.07,17,16,188.29,243.78,0.0,50
c_7147,m,1050.26,37,5,642.2,408.06,0.0,38
c_7148,m,318.39,15,8,71.44,246.95,0.0,60
c_7149,f,76.66,6,53,60.85,15.81,0.0,41
c_715,m,654.68,34,17,204.73,449.95,0.0,78
c_7150,f,1703.01,55,0,1149.39,553.62,0.0,34
c_7151,f,574.37,6,23,0.0,44.01,530.36,22
c_7152,m,124.69,3,10,14.55,59.15,50.99,26
c_7153,f,206.29,13,1,100.33,105.96,0.0,57
c_7154,m,937.96,12,39,46.71,60.56,830.69,17
c_7155,m,293.05,6,4,15.99,15.59,261.47,28
c_7156,m,480.29,11,94,0.0,132.38,347.91,27
c_7157,m,99.28,2,131,0.0,49.67,49.61,27
c_7158,m,239.92,4,14,0.0,57.93,181.99,17
c_7159,m,508.19,26,4,132.73,375.46,0.0,68
c_716,f,999.35,11,22,48.16,80.11,871.08,23
c_7160,m,102.21,4,89,72.86,29.35,0.0,46
c_7161,f,681.8,35,0,243.94,437.86,0.0,65
c_7162,m,469.85,6,28,0.0,60.99,408.86,29
c_7163,f,797.11,24,1,463.67,333.44,0.0,43
c_7164,m,719.97,11,15,28.56,275.26,416.15,28
c_7165,f,400.15,13,24,224.38,175.77,0.0,38
c_7166,m,725.38,8,21,101.13,154.15,470.1,23
c_7167,m,1211.06,39,6,859.01,352.05,0.0,31
c_7168,m,97.3,3,77,72.32,24.98,0.0,65
c_7169,m,440.67,27,3,138.56,302.11,0.0,51
c_717,m,647.56,6,23,9.85,94.45,543.26,25
c_7170,m,195.06,8,64,161.08,33.98,0.0,37
c_7171,m,231.9,4,15,0.0,0.0,231.9,19
c_7172,f,1050.12,30,7,580.85,400.28,68.99,34
c_7173,m,183.83,5,53,126.6,57.23,0.0,48
c_7174,f,444.07,25,0,164.86,279.21,0.0,87
c_7175,m,253.16,4,10,0.0,16.99,236.17,18
c_7176,f,708.48,36,8,180.3,528.18,0.0,70
c_7177,f,591.66,15,0,422.19,85.45,84.02,47
c_7178,m,1320.12,55,3,440.95,820.03,59.14,62
c_7179,m,248.46,8,182,190.06,58.4,0.0,45
c_718,m,675.51,11,45,0.0,86.84,588.67,17
c_7180,f,337.29,15,9,62.74,274.55,0.0,62
c_7181,f,396.76,6,103,10.35,153.22,233.19,29
c_7182,f,829.68,37,10,202.97,626.71,0.0,66
c_7183,m,388.49,7,20,239.34,149.15,0.0,38
c_7184,m,817.24,30,0,228.79,519.46,68.99,65
c_7185,f,355.79,14,21,229.71,126.08,0.0,31
c_7186,m,887.3,26,15,509.36,377.94,0.0,42
c_7187,f,155.02,11,4,65.04,89.98,0.0,85
c_7188,m,654.21,21,10,394.82,259.39,0.0,47
c_7189,f,294.08,9,12,104.12,189.96,0.0,65
c_719,f,1237.28,14,9,24.79,90.29,1122.2,17
c_7190,m,144.42,9,4,66.24,78.18,0.0,68
c_7191,f,302.74,4,32,65.61,237.13,0.0,74
c_7192,f,251.19,4,30,55.66,58.97,136.56,20
c_7193,f,373.52,9,37,152.49,221.03,0.0,39
c_7194,f,1017.89,32,0,651.98,365.91,0.0,33
c_7195,f,179.89,5,30,26.84,102.06,50.99,55
c_7196,f,662.82,25,18,475.68,187.14,0.0,46
c_7197,f,300.0,13,77,91.86,208.14,0.0,61
c_7198,m,1467.04,52,0,380.44,1086.6,0.0,54
c_7199,f,264.14,3,6,74.24,15.99,173.91,21
c_72,m,298.17,7,44,77.31,220.86,0.0,53
c_720,f,98.2,6,40,39.0,59.2,0.0,61
c_7200,m,411.63,23,12,174.18,237.45,0.0,54
c_7201,m,1176.23,45,2,903.45,272.78,0.0,38
